login,[orderSI=0,orderAI=0],None,None,0:16.9,0;,[]
media_test,[audio,stimulus1_A,orderSI=1,orderAI=1],1,None,0:32.6,1;,[]
consent,[prot_demo_consent,orderSI=2,orderAI=2],None,None,0:7.8,2;,[]
valsurvey,[presurvey,orderSI=3,orderAI=3],None,None,0:39.8,3;,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1
text_page,[prot_instr1,bindSubmitKeyIDList=,[space],orderSI=4,orderAI=4],None,None,0:6.8,4;,[]
text_page,[prot_instr2,bindSubmitKeyIDList=,[space],orderSI=5,orderAI=5],None,None,0:18.1,5;,[]
text_page,[prot_instr3,bindSubmitKeyIDList=,[space],orderSI=6,orderAI=6],None,None,0:9.5,6;,[]
text_page,[prot_announcement_catch_trial,bindSubmitKeyIDList=,[space],orderSI=7,orderAI=7],None,None,0:3.1,7;,[]
media_choice,[prot_catch_trial,audio,0.5,1,1,[[stimulus49_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=8,orderAI=8],1,None,0:9.6,8;,1,0
media_choice,[prot_catch_trial,audio,0.5,1,1,[[stimulus50_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=9,orderAI=9],1,None,0:13.6,9;,0,1
media_choice,[prot_catch_trial,audio,0.5,1,1,[[stimulus100_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=10,orderAI=10],1,None,0:7.3,10;,1,0
media_choice,[prot_catch_trial,audio,0.5,1,1,[[stimulus104_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=11,orderAI=11],1,None,0:9.0,11;,1,0
text_page,[announcement_one_play_two_responses,bindSubmitKeyIDList=,[space],orderSI=12,orderAI=12],None,None,0:2.2,12;,[]
text_page,[announcement_one_play_two_responses2,bindSubmitKeyIDList=,[space],orderSI=13,orderAI=13],None,None,0:9.3,13;,[]
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus43_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=51,orderAI=14],1,None,0:14.5,14;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus42_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=52,orderAI=15],1,None,0:7.4,15;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus88_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=38,orderAI=16],1,None,0:5.6,16;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus142_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=16,orderAI=17],1,None,0:5.2,17;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus87_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=39,orderAI=18],1,None,0:6.6,18;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus41_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=53,orderAI=19],1,None,0:5.5,19;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus139_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=19,orderAI=20],1,None,0:5.4,20;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus136_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=22,orderAI=21],1,None,0:4.5,21;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus39_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=55,orderAI=22],1,None,0:7.9,22;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus93_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=33,orderAI=23],1,None,0:7.5,23;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus91_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=35,orderAI=24],1,None,0:4.8,24;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus86_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=40,orderAI=25],1,None,0:4.3,25;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus92_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=34,orderAI=26],1,None,0:3.9,26;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus81_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=45,orderAI=27],1,None,0:4.4,27;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus138_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=20,orderAI=28],1,None,0:5.1,28;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus84_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=42,orderAI=29],1,None,0:3.9,29;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus37_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=57,orderAI=30],1,None,0:6.5,30;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus48_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=46,orderAI=31],1,None,0:3.9,31;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus46_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=48,orderAI=32],1,None,0:5.6,32;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus131_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=27,orderAI=33],1,None,0:4.2,33;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus129_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=29,orderAI=34],1,None,0:4.0,34;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus96_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=30,orderAI=35],1,None,0:5.5,35;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus137_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=21,orderAI=36],1,None,0:3.7,36;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus135_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=23,orderAI=37],1,None,0:4.0,37;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus83_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=43,orderAI=38],1,None,0:4.6,38;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus33_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=61,orderAI=39],1,None,0:5.8,39;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus85_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=41,orderAI=40],1,None,0:4.3,40;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus132_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=26,orderAI=41],1,None,0:4.9,41;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus140_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=18,orderAI=42],1,None,0:4.7,42;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus44_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=50,orderAI=43],1,None,0:5.8,43;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus38_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=56,orderAI=44],1,None,0:4.4,44;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus40_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=54,orderAI=45],1,None,0:5.0,45;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus94_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=32,orderAI=46],1,None,0:5.1,46;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus144_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=14,orderAI=47],1,None,0:4.8,47;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus133_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=25,orderAI=48],1,None,0:6.1,48;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus45_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=49,orderAI=49],1,None,0:7.2,49;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus143_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=15,orderAI=50],1,None,0:4.1,50;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus47_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=47,orderAI=51],1,None,0:5.7,51;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus89_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=37,orderAI=52],1,None,0:4.7,52;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus82_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=44,orderAI=53],1,None,0:5.1,53;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus130_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=28,orderAI=54],1,None,0:4.1,54;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus141_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=17,orderAI=55],1,None,0:6.0,55;,1,0
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus35_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=59,orderAI=56],1,None,0:4.0,56;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus34_B]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=60,orderAI=57],1,None,0:4.3,57;,0,1
media_choice,[one_play_two_responses,audio,0.5,1,1,[[stimulus36_A]],[1,2],bindPlayKeyIDList=,[space],bindResponseKeyIDList=,[f,j],orderSI=58,orderAI=58],1,None,0:4.4,58;,1,0
