CORR_ANS,item_X,tripletid,file_X,onset_X,offset_X,word_X,speaker_X,CV_X,context_X,phone_X,distance_OTH,context_OTH,CV_OTH,file_OTH,item_OTH,offset_OTH,onset_OTH,phone_OTH,speaker_OTH,word_OTH,distance_TGT,context_TGT,CV_TGT,file_TGT,item_TGT,offset_TGT,onset_TGT,phone_TGT,speaker_TGT,word_TGT
A,ewan_92,stimulus11_A,raw/ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ,5.32824572781292,A,C,raw/amelia_consonants.wav,amelia_consonants_3,7.93251,7.31359,p,amelia,APAH,3.76222484920206,A,C,raw/amelia_consonants.wav,amelia_consonants_42,112.9325,112.2325,ʃ,amelia,ASHAH
A,amelia_consonants_3,stimulus12_A,raw/amelia_consonants.wav,7.31359,7.932510000000001,APAH,amelia,C,A,p,5.54213070847881,A,C,raw/ewan.wav,ewan_83,244.9725,244.4025,s,ewan,ASSAH,4.01669947148956,A,C,raw/ewan.wav,ewan_50,153.4425,152.8525,p,ewan,APAH
B,amelia_vowels_33,stimulus13_B,raw/amelia_vowels.wav,87.27244,88.0325,HOODAH,amelia,V,A,ʊ,5.12801473178368,A,V,raw/ewan.wav,ewan_2,7.0825,6.19383,ɑ,ewan,HADAH,4.06298053366034,A,V,raw/ewan.wav,ewan_34,100.7325,99.9925,ʊ,ewan,HOODAH
B,amelia_consonants_7,stimulus14_B,raw/amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p,5.9119955498923,I,C,raw/ewan.wav,ewan_87,255.0425,254.4625,s,ewan,EESSEE,4.48806656717853,I,C,raw/ewan.wav,ewan_56,169.3025,168.7025,p,ewan,EEPEE
B,ewan_83,stimulus15_B,raw/ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s,5.54213070847881,A,C,raw/amelia_consonants.wav,amelia_consonants_3,7.93251,7.31359,p,amelia,APAH,4.58066385646578,A,C,raw/amelia_consonants.wav,amelia_consonants_34,92.1125,91.35499,s,amelia,ASSAH
A,ewan_87,stimulus16_A,raw/ewan.wav,254.4625,255.0425,EESSEE,ewan,C,I,s,5.9119955498923,I,C,raw/amelia_consonants.wav,amelia_consonants_7,18.54394,17.98056,p,amelia,EEPEE,4.12817844946046,I,C,raw/amelia_consonants.wav,amelia_consonants_38,102.63328,101.9725,s,amelia,EESSEE
A,ewan_50,stimulus17_A,raw/ewan.wav,152.8525,153.4425,APAH,ewan,C,A,p,4.51003111449674,A,C,raw/amelia_consonants.wav,amelia_consonants_49,130.6925,129.9825,θ,amelia,ATHAH,4.01669947148956,A,C,raw/amelia_consonants.wav,amelia_consonants_3,7.93251,7.31359,p,amelia,APAH
B,ewan_56,stimulus18_B,raw/ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p,5.14837341926656,I,C,raw/amelia_consonants.wav,amelia_consonants_55,145.8925,145.1325,θ,amelia,EETHEE,4.48806656717853,I,C,raw/amelia_consonants.wav,amelia_consonants_7,18.54394,17.98056,p,amelia,EEPEE
B,amelia_consonants_55,stimulus19_B,raw/amelia_consonants.wav,145.1325,145.8925,EETHEE,amelia,C,I,θ,5.14837341926656,I,C,raw/ewan.wav,ewan_56,169.3025,168.7025,p,ewan,EEPEE,4.31714265346246,I,C,raw/ewan.wav,ewan_101,290.7225,290.0925,θ,ewan,EETHEE
A,amelia_consonants_49,stimulus20_A,raw/amelia_consonants.wav,129.9825,130.6925,ATHAH,amelia,C,A,θ,4.51003111449674,A,C,raw/ewan.wav,ewan_50,153.4425,152.8525,p,ewan,APAH,3.98559776778026,A,C,raw/ewan.wav,ewan_97,280.3225,279.7725,θ,ewan,ATHAH
A,amelia_consonants_7,stimulus21_A,raw/amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p,4.20332435191878,I,C,raw/ewan.wav,ewan_62,185.7725,185.2225,t,ewan,EETEE,4.48806656717853,I,C,raw/ewan.wav,ewan_56,169.3025,168.7025,p,ewan,EEPEE
B,ewan_56,stimulus22_B,raw/ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p,4.84284869241275,I,C,raw/amelia_consonants.wav,amelia_consonants_14,37.21308,36.60264,t,amelia,EETEE,4.48806656717853,I,C,raw/amelia_consonants.wav,amelia_consonants_7,18.54394,17.98056,p,amelia,EEPEE
B,amelia_consonants_9,stimulus23_B,raw/amelia_consonants.wav,23.476670000000002,24.1025,ATAH,amelia,C,A,t,4.65425375791336,A,C,raw/ewan.wav,ewan_50,153.4425,152.8525,p,ewan,APAH,4.42071027583906,A,C,raw/ewan.wav,ewan_59,177.5625,177.0325,t,ewan,ATAH
A,ewan_37,stimulus24_A,raw/ewan.wav,109.0925,109.8025,HOODI,ewan,V,I,ʊ,4.22072288459533,I,V,raw/amelia_vowels.wav,amelia_vowels_5,13.30968,12.5659,ɑ,amelia,HADI,3.9664110973132,I,V,raw/amelia_vowels.wav,amelia_vowels_39,102.16942,101.46732,ʊ,amelia,HOODI
A,ewan_59,stimulus25_A,raw/ewan.wav,177.0325,177.5625,ATAH,ewan,C,A,t,4.18829117710297,A,C,raw/amelia_consonants.wav,amelia_consonants_3,7.93251,7.31359,p,amelia,APAH,4.42071027583906,A,C,raw/amelia_consonants.wav,amelia_consonants_9,24.1025,23.47667,t,amelia,ATAH
A,ewan_96,stimulus26_A,raw/ewan.wav,276.7625,277.3325,EESHEE,ewan,C,I,ʃ,4.8894722654565,I,C,raw/amelia_consonants.wav,amelia_consonants_38,102.63328,101.9725,s,amelia,EESSEE,4.14474670545948,I,C,raw/amelia_consonants.wav,amelia_consonants_46,122.6025,121.8625,ʃ,amelia,EESHEE
B,amelia_consonants_42,stimulus27_B,raw/amelia_consonants.wav,112.2325,112.9325,ASHAH,amelia,C,A,ʃ,3.96869683545233,A,C,raw/ewan.wav,ewan_83,244.9725,244.4025,s,ewan,ASSAH,3.76222484920206,A,C,raw/ewan.wav,ewan_92,267.2825,266.7625,ʃ,ewan,ASHAH
B,amelia_consonants_38,stimulus28_B,raw/amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s,4.8894722654565,I,C,raw/ewan.wav,ewan_96,277.3325,276.7625,ʃ,ewan,EESHEE,4.12817844946046,I,C,raw/ewan.wav,ewan_87,255.0425,254.4625,s,ewan,EESSEE
A,ewan_83,stimulus29_A,raw/ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s,3.96869683545233,A,C,raw/amelia_consonants.wav,amelia_consonants_42,112.9325,112.2325,ʃ,amelia,ASHAH,4.58066385646578,A,C,raw/amelia_consonants.wav,amelia_consonants_34,92.1125,91.35499,s,amelia,ASSAH
A,ewan_92,stimulus30_A,raw/ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ,4.63728990034391,A,C,raw/amelia_consonants.wav,amelia_consonants_49,130.6925,129.9825,θ,amelia,ATHAH,3.76222484920206,A,C,raw/amelia_consonants.wav,amelia_consonants_42,112.9325,112.2325,ʃ,amelia,ASHAH
B,amelia_consonants_46,stimulus31_B,raw/amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ,4.19277961696579,I,C,raw/ewan.wav,ewan_101,290.7225,290.0925,θ,ewan,EETHEE,4.14474670545948,I,C,raw/ewan.wav,ewan_96,277.3325,276.7625,ʃ,ewan,EESHEE
B,amelia_consonants_49,stimulus32_B,raw/amelia_consonants.wav,129.9825,130.6925,ATHAH,amelia,C,A,θ,4.63728990034391,A,C,raw/ewan.wav,ewan_92,267.2825,266.7625,ʃ,ewan,ASHAH,3.98559776778026,A,C,raw/ewan.wav,ewan_97,280.3225,279.7725,θ,ewan,ATHAH
A,ewan_101,stimulus33_A,raw/ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ,4.19277961696579,I,C,raw/amelia_consonants.wav,amelia_consonants_46,122.6025,121.8625,ʃ,amelia,EESHEE,4.31714265346246,I,C,raw/amelia_consonants.wav,amelia_consonants_55,145.8925,145.1325,θ,amelia,EETHEE
A,amelia_consonants_46,stimulus34_A,raw/amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ,4.26112267757465,I,C,raw/ewan.wav,ewan_62,185.7725,185.2225,t,ewan,EETEE,4.14474670545948,I,C,raw/ewan.wav,ewan_96,277.3325,276.7625,ʃ,ewan,EESHEE
A,ewan_2,stimulus35_A,raw/ewan.wav,6.19383,7.0825,HADAH,ewan,V,A,ɑ,3.55045724360568,A,V,raw/amelia_vowels.wav,amelia_vowels_25,67.6025,66.85124,ʌ,amelia,HUHDAH,4.02666354547166,A,V,raw/amelia_vowels.wav,amelia_vowels_1,2.9625,2.19827,ɑ,amelia,HADAH
B,ewan_92,stimulus36_B,raw/ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ,5.03533918284728,A,C,raw/amelia_consonants.wav,amelia_consonants_9,24.1025,23.47667,t,amelia,ATAH,3.76222484920206,A,C,raw/amelia_consonants.wav,amelia_consonants_42,112.9325,112.2325,ʃ,amelia,ASHAH
B,amelia_consonants_9,stimulus37_B,raw/amelia_consonants.wav,23.476670000000002,24.1025,ATAH,amelia,C,A,t,5.03533918284728,A,C,raw/ewan.wav,ewan_92,267.2825,266.7625,ʃ,ewan,ASHAH,4.42071027583906,A,C,raw/ewan.wav,ewan_59,177.5625,177.0325,t,ewan,ATAH
A,ewan_62,stimulus38_A,raw/ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t,4.26112267757465,I,C,raw/amelia_consonants.wav,amelia_consonants_46,122.6025,121.8625,ʃ,amelia,EESHEE,4.24711337410044,I,C,raw/amelia_consonants.wav,amelia_consonants_14,37.21308,36.60264,t,amelia,EETEE
A,amelia_consonants_38,stimulus39_A,raw/amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s,4.10048633166001,I,C,raw/ewan.wav,ewan_101,290.7225,290.0925,θ,ewan,EETHEE,4.12817844946046,I,C,raw/ewan.wav,ewan_87,255.0425,254.4625,s,ewan,EESSEE
B,amelia_consonants_34,stimulus40_B,raw/amelia_consonants.wav,91.35499,92.1125,ASSAH,amelia,C,A,s,4.39980259784065,A,C,raw/ewan.wav,ewan_97,280.3225,279.7725,θ,ewan,ATHAH,4.58066385646578,A,C,raw/ewan.wav,ewan_83,244.9725,244.4025,s,ewan,ASSAH
B,ewan_101,stimulus41_B,raw/ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ,4.10048633166001,I,C,raw/amelia_consonants.wav,amelia_consonants_38,102.63328,101.9725,s,amelia,EESSEE,4.31714265346246,I,C,raw/amelia_consonants.wav,amelia_consonants_55,145.8925,145.1325,θ,amelia,EETHEE
A,ewan_97,stimulus42_A,raw/ewan.wav,279.7725,280.3225,ATHAH,ewan,C,A,θ,4.39980259784065,A,C,raw/amelia_consonants.wav,amelia_consonants_34,92.1125,91.35499,s,amelia,ASSAH,3.98559776778026,A,C,raw/amelia_consonants.wav,amelia_consonants_49,130.6925,129.9825,θ,amelia,ATHAH
A,ewan_83,stimulus43_A,raw/ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s,5.39314867567977,A,C,raw/amelia_consonants.wav,amelia_consonants_9,24.1025,23.47667,t,amelia,ATAH,4.58066385646578,A,C,raw/amelia_consonants.wav,amelia_consonants_34,92.1125,91.35499,s,amelia,ASSAH
B,amelia_consonants_38,stimulus44_B,raw/amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s,4.3352198331901,I,C,raw/ewan.wav,ewan_62,185.7725,185.2225,t,ewan,EETEE,4.12817844946046,I,C,raw/ewan.wav,ewan_87,255.0425,254.4625,s,ewan,EESSEE
B,ewan_62,stimulus45_B,raw/ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t,4.3352198331901,I,C,raw/amelia_consonants.wav,amelia_consonants_38,102.63328,101.9725,s,amelia,EESSEE,4.24711337410044,I,C,raw/amelia_consonants.wav,amelia_consonants_14,37.21308,36.60264,t,amelia,EETEE
B,amelia_vowels_5,stimulus46_B,raw/amelia_vowels.wav,12.5659,13.309679999999998,HADI,amelia,V,I,ɑ,4.05628738321431,I,V,raw/ewan.wav,ewan_29,86.1325,85.39155,ʌ,ewan,HUHDI,4.95926823694916,I,V,raw/ewan.wav,ewan_8,23.01587,22.3965,ɑ,ewan,HADI
A,amelia_consonants_9,stimulus47_A,raw/amelia_consonants.wav,23.476670000000002,24.1025,ATAH,amelia,C,A,t,5.39314867567977,A,C,raw/ewan.wav,ewan_83,244.9725,244.4025,s,ewan,ASSAH,4.42071027583906,A,C,raw/ewan.wav,ewan_59,177.5625,177.0325,t,ewan,ATAH
A,ewan_101,stimulus48_A,raw/ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ,5.54150411623532,I,C,raw/amelia_consonants.wav,amelia_consonants_14,37.21308,36.60264,t,amelia,EETEE,4.31714265346246,I,C,raw/amelia_consonants.wav,amelia_consonants_55,145.8925,145.1325,θ,amelia,EETHEE
B,amelia_consonants_55,stimulus49_B,raw/amelia_consonants.wav,145.1325,145.8925,EETHEE,amelia,C,I,θ,4.5789136599509,I,C,raw/ewan.wav,ewan_62,185.7725,185.2225,t,ewan,EETEE,4.31714265346246,I,C,raw/ewan.wav,ewan_101,290.7225,290.0925,θ,ewan,EETHEE
B,amelia_consonants_9,stimulus50_B,raw/amelia_consonants.wav,23.476670000000002,24.1025,ATAH,amelia,C,A,t,4.70504859458997,A,C,raw/ewan.wav,ewan_97,280.3225,279.7725,θ,ewan,ATHAH,4.42071027583906,A,C,raw/ewan.wav,ewan_59,177.5625,177.0325,t,ewan,ATAH
A,ewan_59,stimulus51_A,raw/ewan.wav,177.0325,177.5625,ATAH,ewan,C,A,t,4.31729972799473,A,C,raw/amelia_consonants.wav,amelia_consonants_49,130.6925,129.9825,θ,amelia,ATHAH,4.42071027583906,A,C,raw/amelia_consonants.wav,amelia_consonants_9,24.1025,23.47667,t,amelia,ATAH
B,ewan_29,stimulus52_B,raw/ewan.wav,85.39155,86.1325,HUHDI,ewan,V,I,ʌ,4.05628738321431,I,V,raw/amelia_vowels.wav,amelia_vowels_5,13.30968,12.5659,ɑ,amelia,HADI,3.99646613438102,I,V,raw/amelia_vowels.wav,amelia_vowels_30,79.88909,79.21868,ʌ,amelia,HUHDI
A,amelia_vowels_25,stimulus53_A,raw/amelia_vowels.wav,66.85124,67.6025,HUHDAH,amelia,V,A,ʌ,3.55045724360568,A,V,raw/ewan.wav,ewan_2,7.0825,6.19383,ɑ,ewan,HADAH,3.95044152940679,A,V,raw/ewan.wav,ewan_28,81.7525,81.0625,ʌ,ewan,HUHDAH
A,amelia_vowels_5,stimulus54_A,raw/amelia_vowels.wav,12.5659,13.309679999999998,HADI,amelia,V,I,ɑ,4.62332938740719,I,V,raw/ewan.wav,ewan_46,135.7425,134.9925,u,ewan,WHODI,4.95926823694916,I,V,raw/ewan.wav,ewan_8,23.01587,22.3965,ɑ,ewan,HADI
B,ewan_2,stimulus55_B,raw/ewan.wav,6.19383,7.0825,HADAH,ewan,V,A,ɑ,5.27830753641063,A,V,raw/amelia_vowels.wav,amelia_vowels_41,107.96148,107.22875,u,amelia,WHODAH,4.02666354547166,A,V,raw/amelia_vowels.wav,amelia_vowels_1,2.9625,2.19827,ɑ,amelia,HADAH
B,amelia_vowels_41,stimulus56_B,raw/amelia_vowels.wav,107.22875,107.96148000000001,WHODAH,amelia,V,A,u,5.27830753641063,A,V,raw/ewan.wav,ewan_2,7.0825,6.19383,ɑ,ewan,HADAH,3.79074348909074,A,V,raw/ewan.wav,ewan_43,127.0125,126.2825,u,ewan,WHODAH
B,ewan_2,stimulus57_B,raw/ewan.wav,6.19383,7.0825,HADAH,ewan,V,A,ɑ,3.77334147819593,A,V,raw/amelia_vowels.wav,amelia_vowels_11,28.2425,27.47216,æ,amelia,HAEDAH,4.02666354547166,A,V,raw/amelia_vowels.wav,amelia_vowels_1,2.9625,2.19827,ɑ,amelia,HADAH
A,ewan_46,stimulus58_A,raw/ewan.wav,134.9925,135.7425,WHODI,ewan,V,I,u,4.62332938740719,I,V,raw/amelia_vowels.wav,amelia_vowels_5,13.30968,12.5659,ɑ,amelia,HADI,4.18237789471523,I,V,raw/amelia_vowels.wav,amelia_vowels_48,124.5925,123.87499,u,amelia,WHODI
A,amelia_vowels_11,stimulus59_A,raw/amelia_vowels.wav,27.47216,28.2425,HAEDAH,amelia,V,A,æ,4.76148448621384,A,V,raw/ewan.wav,ewan_19,55.1725,54.4125,i,ewan,HEEDAH,3.70616423991709,A,V,raw/ewan.wav,ewan_10,29.4125,28.6807,æ,ewan,HAEDAH
B,amelia_vowels_15,stimulus60_B,raw/amelia_vowels.wav,37.6934,38.4725,HAEDI,amelia,V,I,æ,4.70645309179655,I,V,raw/ewan.wav,ewan_21,61.7525,60.9271,i,ewan,HEEDI,3.48717303745589,I,V,raw/ewan.wav,ewan_14,40.9225,40.24068,æ,ewan,HAEDI
B,ewan_21,stimulus61_B,raw/ewan.wav,60.9271,61.7525,HEEDI,ewan,V,I,i,4.70645309179655,I,V,raw/amelia_vowels.wav,amelia_vowels_15,38.4725,37.6934,æ,amelia,HAEDI,3.87537830462639,I,V,raw/amelia_vowels.wav,amelia_vowels_22,58.41293,57.64913,i,amelia,HEEDI
A,ewan_19,stimulus62_A,raw/ewan.wav,54.4125,55.1725,HEEDAH,ewan,V,A,i,4.76148448621384,A,V,raw/amelia_vowels.wav,amelia_vowels_11,28.2425,27.47216,æ,amelia,HAEDAH,3.69866995004697,A,V,raw/amelia_vowels.wav,amelia_vowels_17,45.0725,44.25247,i,amelia,HEEDAH
A,ewan_10,stimulus63_A,raw/ewan.wav,28.6807,29.4125,HAEDAH,ewan,V,A,æ,4.34888625680199,A,V,raw/amelia_vowels.wav,amelia_vowels_33,88.0325,87.27244,ʊ,amelia,HOODAH,3.70616423991709,A,V,raw/amelia_vowels.wav,amelia_vowels_11,28.2425,27.47216,æ,amelia,HAEDAH
B,ewan_14,stimulus64_B,raw/ewan.wav,40.24068,40.9225,HAEDI,ewan,V,I,æ,4.38857206042303,I,V,raw/amelia_vowels.wav,amelia_vowels_39,102.16942,101.46732,ʊ,amelia,HOODI,3.48717303745589,I,V,raw/amelia_vowels.wav,amelia_vowels_15,38.4725,37.6934,æ,amelia,HAEDI
B,amelia_vowels_39,stimulus65_B,raw/amelia_vowels.wav,101.46732,102.16942,HOODI,amelia,V,I,ʊ,4.38857206042303,I,V,raw/ewan.wav,ewan_14,40.9225,40.24068,æ,ewan,HAEDI,3.9664110973132,I,V,raw/ewan.wav,ewan_37,109.8025,109.0925,ʊ,ewan,HOODI
A,amelia_vowels_33,stimulus66_A,raw/amelia_vowels.wav,87.27244,88.0325,HOODAH,amelia,V,A,ʊ,4.34888625680199,A,V,raw/ewan.wav,ewan_10,29.4125,28.6807,æ,ewan,HAEDAH,4.06298053366034,A,V,raw/ewan.wav,ewan_34,100.7325,99.9925,ʊ,ewan,HOODAH
A,amelia_vowels_11,stimulus67_A,raw/amelia_vowels.wav,27.47216,28.2425,HAEDAH,amelia,V,A,æ,4.286718044524,A,V,raw/ewan.wav,ewan_28,81.7525,81.0625,ʌ,ewan,HUHDAH,3.70616423991709,A,V,raw/ewan.wav,ewan_10,29.4125,28.6807,æ,ewan,HAEDAH
B,amelia_vowels_11,stimulus68_B,raw/amelia_vowels.wav,27.47216,28.2425,HAEDAH,amelia,V,A,æ,3.77334147819593,A,V,raw/ewan.wav,ewan_2,7.0825,6.19383,ɑ,ewan,HADAH,3.70616423991709,A,V,raw/ewan.wav,ewan_10,29.4125,28.6807,æ,ewan,HAEDAH
B,ewan_10,stimulus69_B,raw/ewan.wav,28.6807,29.4125,HAEDAH,ewan,V,A,æ,3.62252144314077,A,V,raw/amelia_vowels.wav,amelia_vowels_25,67.6025,66.85124,ʌ,amelia,HUHDAH,3.70616423991709,A,V,raw/amelia_vowels.wav,amelia_vowels_11,28.2425,27.47216,æ,amelia,HAEDAH
B,ewan_29,stimulus70_B,raw/ewan.wav,85.39155,86.1325,HUHDI,ewan,V,I,ʌ,4.01565820377084,I,V,raw/amelia_vowels.wav,amelia_vowels_15,38.4725,37.6934,æ,amelia,HAEDI,3.99646613438102,I,V,raw/amelia_vowels.wav,amelia_vowels_30,79.88909,79.21868,ʌ,amelia,HUHDI
A,amelia_vowels_30,stimulus71_A,raw/amelia_vowels.wav,79.21868,79.88909,HUHDI,amelia,V,I,ʌ,3.53208070633053,I,V,raw/ewan.wav,ewan_14,40.9225,40.24068,æ,ewan,HAEDI,3.99646613438102,I,V,raw/ewan.wav,ewan_29,86.1325,85.39155,ʌ,ewan,HUHDI
A,ewan_10,stimulus72_A,raw/ewan.wav,28.6807,29.4125,HAEDAH,ewan,V,A,æ,5.05774885832656,A,V,raw/amelia_vowels.wav,amelia_vowels_41,107.96148,107.22875,u,amelia,WHODAH,3.70616423991709,A,V,raw/amelia_vowels.wav,amelia_vowels_11,28.2425,27.47216,æ,amelia,HAEDAH
B,ewan_14,stimulus73_B,raw/ewan.wav,40.24068,40.9225,HAEDI,ewan,V,I,æ,5.14119709021195,I,V,raw/amelia_vowels.wav,amelia_vowels_48,124.5925,123.87499,u,amelia,WHODI,3.48717303745589,I,V,raw/amelia_vowels.wav,amelia_vowels_15,38.4725,37.6934,æ,amelia,HAEDI
B,amelia_vowels_48,stimulus74_B,raw/amelia_vowels.wav,123.87499,124.5925,WHODI,amelia,V,I,u,5.14119709021195,I,V,raw/ewan.wav,ewan_14,40.9225,40.24068,æ,ewan,HAEDI,4.18237789471523,I,V,raw/ewan.wav,ewan_46,135.7425,134.9925,u,ewan,WHODI
A,amelia_vowels_41,stimulus75_A,raw/amelia_vowels.wav,107.22875,107.96148000000001,WHODAH,amelia,V,A,u,5.05774885832656,A,V,raw/ewan.wav,ewan_10,29.4125,28.6807,æ,ewan,HAEDAH,3.79074348909074,A,V,raw/ewan.wav,ewan_43,127.0125,126.2825,u,ewan,WHODAH
A,amelia_vowels_22,stimulus76_A,raw/amelia_vowels.wav,57.64913000000001,58.41293,HEEDI,amelia,V,I,i,4.75843962536108,I,V,raw/ewan.wav,ewan_37,109.8025,109.0925,ʊ,ewan,HOODI,3.87537830462639,I,V,raw/ewan.wav,ewan_21,61.7525,60.9271,i,ewan,HEEDI
B,ewan_21,stimulus77_B,raw/ewan.wav,60.9271,61.7525,HEEDI,ewan,V,I,i,4.22461280073312,I,V,raw/amelia_vowels.wav,amelia_vowels_39,102.16942,101.46732,ʊ,amelia,HOODI,3.87537830462639,I,V,raw/amelia_vowels.wav,amelia_vowels_22,58.41293,57.64913,i,amelia,HEEDI
B,amelia_vowels_33,stimulus78_B,raw/amelia_vowels.wav,87.27244,88.0325,HOODAH,amelia,V,A,ʊ,4.39756445455993,A,V,raw/ewan.wav,ewan_19,55.1725,54.4125,i,ewan,HEEDAH,4.06298053366034,A,V,raw/ewan.wav,ewan_34,100.7325,99.9925,ʊ,ewan,HOODAH
A,amelia_vowels_15,stimulus79_A,raw/amelia_vowels.wav,37.6934,38.4725,HAEDI,amelia,V,I,æ,4.48665682097521,I,V,raw/ewan.wav,ewan_8,23.01587,22.3965,ɑ,ewan,HADI,3.48717303745589,I,V,raw/ewan.wav,ewan_14,40.9225,40.24068,æ,ewan,HAEDI
