"","subject_id","tripletid","delta_dist_sub","subject_language","user_corr","phone_OTH","phone_TGT","phone_TGT_nat_non","phone_OTH_nat_non","cross_lang","glob","loc","econ"
"520","X_VHNXKCTPGY","stimulus42_B",-0.938202876910401,"English",1,"ʌ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"521","X_VHNXKCTPGY","stimulus142_B",-0.67948216867949,"English",1,"t","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"522","X_VHNXKCTPGY","stimulus130_B",-0.61660330064099,"English",1,"t","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"523","X_VHNXKCTPGY","stimulus36_A",-0.93031904250185,"English",1,"æ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"524","X_VHNXKCTPGY","stimulus132_A",-0.00026432520234998,"English",1,"ʃ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"525","X_VHNXKCTPGY","stimulus35_B",0.27247605185589,"English",1,"æ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"526","X_VHNXKCTPGY","stimulus48_A",1.00837400281545,"English",1,"i","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"527","X_VHNXKCTPGY","stimulus44_A",-0.27772720850383,"English",1,"i","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"528","X_VHNXKCTPGY","stimulus138_B",-0.0723527984526502,"English",1,"t","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"529","X_VHNXKCTPGY","stimulus89_A",0.30888568748682,"English",1,"ʃ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"530","X_VHNXKCTPGY","stimulus90_B",-2.14492996923057,"English",1,"ʃ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"531","X_VHNXKCTPGY","stimulus33_A",-1.23164384043773,"English",1,"u","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"532","X_VHNXKCTPGY","stimulus92_A",-0.94627448137601,"English",1,"k","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"533","X_VHNXKCTPGY","stimulus95_B",-1.30841048877549,"English",1,"k","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"534","X_VHNXKCTPGY","stimulus131_B",-0.57255196225387,"English",1,"ʃ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"535","X_VHNXKCTPGY","stimulus45_A",-1.09432217477152,"English",1,"u","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"536","X_VHNXKCTPGY","stimulus141_A",-1.39375035840988,"English",1,"t","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"537","X_VHNXKCTPGY","stimulus34_B",-1.78779106812845,"English",1,"u","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"538","X_VHNXKCTPGY","stimulus46_B",-0.59072733249076,"English",1,"u","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"539","X_VHNXKCTPGY","stimulus139_B",-0.33049379692284,"English",1,"s","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"540","X_VHNXKCTPGY","stimulus137_A",-0.57992946512703,"English",1,"t","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"541","X_VHNXKCTPGY","stimulus93_A",0.0925055008812201,"English",0,"s","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"542","X_VHNXKCTPGY","stimulus140_A",-0.0425187088615608,"English",1,"s","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"543","X_VHNXKCTPGY","stimulus29_A",-0.12269166149723,"English",1,"ʌ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"544","X_VHNXKCTPGY","stimulus70_B",0.24339837213175,"English",1,"ʃ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"545","X_VHNXKCTPGY","stimulus113_A",-0.61809059446882,"English",1,"θ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"546","X_VHNXKCTPGY","stimulus30_B",-0.19967284516379,"English",1,"ʌ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"547","X_VHNXKCTPGY","stimulus73_A",-0.57503037697399,"English",1,"s","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"548","X_VHNXKCTPGY","stimulus78_B",-0.0503459246727598,"English",0,"θ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"549","X_VHNXKCTPGY","stimulus79_B",0.11793445763451,"English",0,"f","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"550","X_VHNXKCTPGY","stimulus72_A",-0.0572577505506899,"English",0,"f","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"551","X_VHNXKCTPGY","stimulus75_B",-0.3312593185066,"English",1,"f","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"552","X_VHNXKCTPGY","stimulus76_A",0.0600868953052496,"English",1,"f","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"553","X_VHNXKCTPGY","stimulus80_A",0.50709540193985,"English",0,"f","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"554","X_VHNXKCTPGY","stimulus74_B",-0.112230024077,"English",1,"s","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"555","X_VHNXKCTPGY","stimulus116_A",-0.54836389839841,"English",1,"p","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"556","X_VHNXKCTPGY","stimulus71_B",-1.17536897014691,"English",1,"f","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"557","X_VHNXKCTPGY","stimulus114_B",-1.04559996322236,"English",1,"θ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"558","X_VHNXKCTPGY","stimulus77_A",0.43653918057676,"English",0,"θ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"559","X_VHNXKCTPGY","stimulus31_B",-0.0087797616711196,"English",0,"æ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"560","X_VHNXKCTPGY","stimulus115_B",-0.0856303638450102,"English",1,"p","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"561","X_VHNXKCTPGY","stimulus69_A",-1.2202204887789,"English",1,"ʃ","f","native","nonnat","cross_lang",0.449166666666667,0.783783783783784,0.141666666666667
"562","X_VHNXKCTPGY","stimulus32_A",0.23598181516938,"English",1,"æ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"563","X_VHNXKCTPGY","stimulus51_B",-0.70935708150067,"English",1,"ʊ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"564","X_VHNXKCTPGY","stimulus105_A",-0.74265512624992,"English",0,"ʃ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"565","X_VHNXKCTPGY","stimulus99_B",0.77338377377911,"English",1,"k","θ","nonnat","native","cross_lang",0.428571428571429,0.712121212121212,0.0298804780876494
"566","X_VHNXKCTPGY","stimulus108_A",-2.23639226912035,"English",1,"p","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"567","X_VHNXKCTPGY","stimulus57_A",0.44486364233204,"English",0,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"568","X_VHNXKCTPGY","stimulus112_A",-1.51508307365125,"English",1,"p","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"569","X_VHNXKCTPGY","stimulus4_A",-0.35644186257345,"English",1,"ɑ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"570","X_VHNXKCTPGY","stimulus10_B",-1.61864780479536,"English",1,"ʊ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"571","X_VHNXKCTPGY","stimulus1_A",0.28734820002048,"English",1,"æ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"572","X_VHNXKCTPGY","stimulus3_B",-0.19700151185169,"English",1,"ɑ","æ","native","nonnat","cross_lang",0.6,0.687770562770563,0.0647773279352227
"573","X_VHNXKCTPGY","stimulus58_B",-0.43692970781814,"English",1,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"574","X_VHNXKCTPGY","stimulus55_B",0.217291818215649,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"575","X_VHNXKCTPGY","stimulus5_A",-2.14775369547105,"English",1,"i","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"576","X_VHNXKCTPGY","stimulus98_B",-0.65356221489189,"English",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"577","X_VHNXKCTPGY","stimulus109_A",-1.14820583565854,"English",1,"s","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"578","X_VHNXKCTPGY","stimulus8_A",-0.46337025240331,"English",1,"ɑ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"579","X_VHNXKCTPGY","stimulus97_A",-0.53493409055449,"English",1,"θ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"580","X_VHNXKCTPGY","stimulus6_B",-0.12036529108904,"English",1,"i","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"581","X_VHNXKCTPGY","stimulus12_A",-0.28357303792739,"English",1,"ɑ","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"582","X_VHNXKCTPGY","stimulus111_B",-0.91611403677394,"English",1,"p","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"583","X_VHNXKCTPGY","stimulus59_B",0.974608847920099,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"584","X_VHNXKCTPGY","stimulus60_A",-0.25678909599207,"English",0,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"585","X_VHNXKCTPGY","stimulus2_B",-0.2700266735055,"English",1,"æ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"586","X_VHNXKCTPGY","stimulus110_B",-2.18021361304106,"English",1,"s","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"587","X_VHNXKCTPGY","stimulus54_B",-0.130875465097041,"English",1,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"588","X_VHNXKCTPGY","stimulus52_A",0.0844994893670998,"English",1,"ʊ","ʌ","nonnat","native","cross_lang",0.48,0.651515151515151,0.047328903011436
"589","X_VHNXKCTPGY","stimulus56_A",0.974608847920099,"English",1,"ʊ","u","nonnat","native","cross_lang",0.45,0.757575757575758,0.0647773279352227
"590","X_VHNXKCTPGY","stimulus9_A",-0.0148844224823002,"English",1,"ʊ","ɑ","nonnat","native","cross_lang",0.571428571428571,0.606060606060606,0.141666666666667
"591","X_VHNXKCTPGY","stimulus11_B",-1.04065514141091,"English",1,"ɑ","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"592","X_VHNXKCTPGY","stimulus107_B",-0.22643288531948,"English",1,"p","ʃ","nonnat","native","cross_lang",0.420168067226891,0.757166257166257,0.047328903011436
"593","X_VHNXKCTPGY","stimulus53_A",0.44486364233204,"English",0,"u","ʊ","native","nonnat","cross_lang",0.653846153846154,0.728501228501228,0.0298804780876494
"594","X_VHNXKCTPGY","stimulus106_B",-1.92311352359567,"English",1,"ʃ","p","native","nonnat","cross_lang",0.462912087912088,0.720779220779221,0.0647773279352227
"595","X_VHNXKCTPGY","stimulus7_B",-1.70991133314294,"English",1,"ɑ","i","native","nonnat","cross_lang",0.382783882783883,0.621212121212121,0.141666666666667
"596","X_CSKAOILVZG","stimulus93_A",0.0925055008812201,"English",1,"s","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
"597","X_CSKAOILVZG","stimulus143_B",0.270510400629379,"English",1,"θ","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"598","X_CSKAOILVZG","stimulus138_B",-0.0723527984526502,"English",0,"t","s","nonnat","native","cross_lang",0.5,0.696969696969697,0.0647773279352227
"599","X_CSKAOILVZG","stimulus139_B",-0.33049379692284,"English",1,"s","t","native","nonnat","cross_lang",0.476190476190476,0.666666666666667,0.0298804780876494
"600","X_CSKAOILVZG","stimulus90_B",-2.14492996923057,"English",0,"ʃ","k","native","nonnat","cross_lang",0.434285714285714,0.727272727272727,0.047328903011436
