_segment,_spec_id,econ,loc,glob
X,Spec1,0.14166666666666666,0.8648648648648649,0.3333333333333333
X,Spec2,0.14166666666666666,0.7027027027027027,0.5384615384615384
X,Spec3,0.14166666666666666,0.9459459459459459,0.25
X,Spec4,0.14166666666666666,0.7297297297297297,0.45454545454545453
X,Spec5,0.06477732793522267,0.6363636363636364,0.05555555555555555
X,Spec6,0.06477732793522267,0.8484848484848485,0.14285714285714285
X,Spec7,0.06477732793522267,0.8484848484848485,0.14285714285714285
X,Spec8,0.14166666666666666,0.7027027027027027,0.15384615384615385
X,Spec9,0.14166666666666666,0.8108108108108109,0.25
X,Spec10,0.14166666666666666,0.7297297297297297,0.0
X,Spec11,0.029880478087649404,0.5151515151515151,0.32142857142857145
X,Spec12,0.029880478087649404,0.6666666666666666,0.5833333333333334
X,Spec13,0.029880478087649404,0.5454545454545454,0.5
X,Spec14,0.029880478087649404,0.6363636363636364,0.6923076923076923
X,Spec15,0.06477732793522267,0.7272727272727273,0.5555555555555556
X,Spec16,0.14166666666666666,0.8918918918918919,0.5
X,Spec17,0.06477732793522267,0.8787878787878788,1.0
X,Spec18,0.06477732793522267,0.8787878787878788,1.0
X,Spec19,0.14166666666666666,0.7567567567567568,0.5
X,Spec20,0.06477732793522267,0.5151515151515151,0.5652173913043478
X,Spec21,0.06477732793522267,0.7878787878787878,0.7333333333333333
X,Spec22,0.14166666666666666,0.7567567567567568,0.6666666666666666
X,Spec23,0.029880478087649404,0.6363636363636364,0.38461538461538464
X,Spec24,0.029880478087649404,0.6363636363636364,0.38461538461538464
X,Spec25,0.06477732793522267,0.5757575757575758,0.2857142857142857
X,Spec26,0.06477732793522267,0.7272727272727273,0.3888888888888889
X,Spec27,0.06477732793522267,0.6060606060606061,0.2857142857142857
X,Spec28,0.06477732793522267,0.7575757575757576,0.2777777777777778
X,Spec29,0.06477732793522267,0.5757575757575758,0.3333333333333333
X,Spec30,0.06477732793522267,0.7272727272727273,0.4444444444444444
X,Spec31,0.06477732793522267,0.6363636363636364,0.2222222222222222
X,Spec32,0.029880478087649404,0.6060606060606061,0.48
X,Spec33,0.029880478087649404,0.6060606060606061,0.48
X,Spec34,0.06477732793522267,0.5454545454545454,0.43478260869565216
X,Spec35,0.06477732793522267,0.696969696969697,0.5882352941176471
X,Spec36,0.06477732793522267,0.6060606060606061,0.42857142857142855
