_segment,_spec_id,econ,loc,glob
X,Spec1,0.14166666666666666,0.8918918918918919,0.5
X,Spec2,0.14166666666666666,0.7837837837837838,0.5714285714285714
X,Spec3,0.14166666666666666,,
X,Spec4,0.14166666666666666,0.8108108108108109,0.5
X,Spec5,0.14166666666666666,0.8378378378378378,0.0
X,Spec6,0.14166666666666666,0.7297297297297297,0.09090909090909091
X,Spec7,0.14166666666666666,0.9459459459459459,0.0
X,Spec8,0.14166666666666666,0.7837837837837838,0.25
X,Spec9,0.029880478087649404,0.6363636363636364,0.5769230769230769
X,Spec10,0.029880478087649404,0.5757575757575758,0.52
X,Spec11,0.029880478087649404,0.6666666666666666,0.75
X,Spec12,0.06477732793522267,0.7272727272727273,0.5555555555555556
X,Spec13,0.14166666666666666,0.8918918918918919,0.5
X,Spec14,0.06477732793522267,0.9696969696969697,0.8333333333333334
X,Spec15,0.06477732793522267,0.9696969696969697,0.8333333333333334
X,Spec16,0.14166666666666666,0.8108108108108109,0.3333333333333333
X,Spec17,0.06477732793522267,0.6060606060606061,0.47619047619047616
X,Spec18,0.06477732793522267,0.8787878787878788,0.8888888888888888
X,Spec19,0.14166666666666666,0.8108108108108109,0.5
X,Spec20,0.06477732793522267,0.6666666666666666,0.17647058823529413
X,Spec21,0.06477732793522267,0.5757575757575758,0.2857142857142857
X,Spec22,0.06477732793522267,0.7575757575757576,0.3888888888888889
X,Spec23,0.06477732793522267,0.6060606060606061,0.2857142857142857
X,Spec24,0.06477732793522267,0.7575757575757576,0.2777777777777778
X,Spec25,0.029880478087649404,0.7272727272727273,0.5238095238095238
X,Spec26,0.029880478087649404,0.7272727272727273,0.5238095238095238
X,Spec27,0.06477732793522267,0.6666666666666666,0.17647058823529413
X,Spec28,0.029880478087649404,0.696969696969697,0.48
X,Spec29,0.06477732793522267,0.7272727272727273,0.2222222222222222
X,Spec30,0.06477732793522267,0.6363636363636364,0.3888888888888889
X,Spec31,0.06477732793522267,0.5454545454545454,0.43478260869565216
X,Spec32,0.06477732793522267,0.7575757575757576,0.5555555555555556
X,Spec33,0.06477732793522267,0.5757575757575758,0.47619047619047616
