_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.7878787878787878,0.8
X,Spec2,0.06477732793522267,0.7575757575757576,0.5555555555555556
X,Spec3,0.14166666666666666,0.918918918918919,1.0
X,Spec4,0.14166666666666666,0.8108108108108109,0.5
X,Spec5,0.06477732793522267,0.8787878787878788,1.0
X,Spec6,0.14166666666666666,0.8378378378378378,0.6
X,Spec7,0.06477732793522267,0.696969696969697,0.47058823529411764
X,Spec8,0.06477732793522267,0.6363636363636364,0.2777777777777778
X,Spec9,0.14166666666666666,0.8108108108108109,0.0
X,Spec10,0.14166666666666666,0.7027027027027027,0.3076923076923077
X,Spec11,0.06477732793522267,0.7878787878787878,0.5333333333333333
X,Spec12,0.14166666666666666,0.7567567567567568,0.16666666666666666
X,Spec13,0.06477732793522267,0.696969696969697,0.6470588235294118
X,Spec14,0.029880478087649404,0.6666666666666666,0.8333333333333334
X,Spec15,0.029880478087649404,0.6666666666666666,0.8333333333333334
X,Spec16,0.06477732793522267,0.6363636363636364,0.5555555555555556
X,Spec17,0.029880478087649404,0.6060606060606061,0.72
X,Spec18,0.06477732793522267,0.6060606060606061,0.6666666666666666
X,Spec19,0.029880478087649404,0.6666666666666666,0.6666666666666666
X,Spec20,0.029880478087649404,0.6060606060606061,0.56
X,Spec21,0.029880478087649404,0.5757575757575758,0.48
X,Spec22,0.029880478087649404,0.696969696969697,0.8
X,Spec23,0.06477732793522267,0.7575757575757576,0.6666666666666666
X,Spec24,0.06477732793522267,0.5151515151515151,0.5217391304347826
X,Spec25,0.06477732793522267,0.42424242424242425,0.6129032258064516
X,Spec26,0.06477732793522267,0.6060606060606061,0.5714285714285714
X,Spec27,0.06477732793522267,0.48484848484848486,0.5384615384615384
X,Spec28,0.06477732793522267,0.7272727272727273,0.3333333333333333
X,Spec29,0.06477732793522267,0.6363636363636364,0.2777777777777778
X,Spec30,0.029880478087649404,0.6363636363636364,0.5384615384615384
X,Spec31,0.06477732793522267,0.6666666666666666,0.29411764705882354
X,Spec32,0.06477732793522267,0.6363636363636364,0.3333333333333333
X,Spec33,0.06477732793522267,0.5454545454545454,0.391304347826087
X,Spec34,0.06477732793522267,0.7575757575757576,0.5
X,Spec35,0.06477732793522267,0.6060606060606061,0.38095238095238093
X,Spec36,0.06477732793522267,0.6666666666666666,0.4117647058823529
X,Spec37,0.06477732793522267,0.5757575757575758,0.47619047619047616
X,Spec38,0.029880478087649404,0.5757575757575758,0.6
X,Spec39,0.06477732793522267,0.6060606060606061,0.47619047619047616
