_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.6666666666666666,0.5294117647058824
X,Spec2,0.06477732793522267,0.6060606060606061,0.5714285714285714
X,Spec3,0.14166666666666666,0.7297297297297297,0.45454545454545453
X,Spec4,0.14166666666666666,1.0,0.5
X,Spec5,0.06477732793522267,0.6666666666666666,0.23529411764705882
X,Spec6,0.06477732793522267,0.6363636363636364,0.2222222222222222
X,Spec7,0.06477732793522267,0.6363636363636364,0.05555555555555555
X,Spec8,0.06477732793522267,0.6060606060606061,0.09523809523809523
X,Spec9,0.14166666666666666,0.6756756756756757,0.3333333333333333
X,Spec10,0.14166666666666666,0.8648648648648649,0.25
X,Spec11,0.029880478087649404,0.6363636363636364,0.5384615384615384
X,Spec12,0.029880478087649404,0.5454545454545454,0.4583333333333333
X,Spec13,0.029880478087649404,0.6363636363636364,0.6538461538461539
X,Spec14,0.06477732793522267,0.7272727272727273,0.5
X,Spec15,0.14166666666666666,0.8648648648648649,0.3333333333333333
X,Spec16,0.06477732793522267,0.8787878787878788,0.8888888888888888
X,Spec17,0.06477732793522267,0.8787878787878788,0.8888888888888888
X,Spec18,0.14166666666666666,0.7297297297297297,0.36363636363636365
X,Spec19,0.06477732793522267,0.5151515151515151,0.5217391304347826
X,Spec20,0.06477732793522267,0.7878787878787878,0.7333333333333333
X,Spec21,0.14166666666666666,0.7837837837837838,0.5714285714285714
X,Spec22,0.06477732793522267,0.5757575757575758,0.23809523809523808
X,Spec23,0.06477732793522267,0.7878787878787878,0.26666666666666666
X,Spec24,0.06477732793522267,0.5757575757575758,0.23809523809523808
X,Spec25,0.06477732793522267,0.7878787878787878,0.26666666666666666
X,Spec26,0.06477732793522267,0.6666666666666666,0.29411764705882354
X,Spec27,0.06477732793522267,0.5151515151515151,0.43478260869565216
X,Spec28,0.06477732793522267,0.696969696969697,0.47058823529411764
X,Spec29,0.06477732793522267,0.6060606060606061,0.38095238095238093
