_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.7272727272727273,0.5555555555555556
X,Spec2,0.06477732793522267,0.6666666666666666,0.5294117647058824
X,Spec3,0.06477732793522267,0.6666666666666666,0.29411764705882354
X,Spec4,0.06477732793522267,0.6363636363636364,0.2777777777777778
X,Spec5,0.14166666666666666,0.7297297297297297,0.45454545454545453
X,Spec6,0.14166666666666666,1.0,0.5
X,Spec7,0.14166666666666666,0.8378378378378378,0.0
X,Spec8,0.14166666666666666,0.6486486486486487,0.375
X,Spec9,0.14166666666666666,0.8108108108108109,0.3333333333333333
X,Spec10,0.14166666666666666,0.7837837837837838,0.25
X,Spec11,0.029880478087649404,0.5454545454545454,0.625
X,Spec12,0.029880478087649404,0.5757575757575758,0.56
X,Spec13,0.029880478087649404,0.696969696969697,0.76
X,Spec14,0.06477732793522267,0.9393939393939394,0.8
X,Spec15,0.06477732793522267,0.9393939393939394,0.8
X,Spec16,0.14166666666666666,0.7567567567567568,0.6666666666666666
X,Spec17,0.06477732793522267,0.5757575757575758,0.5714285714285714
X,Spec18,0.06477732793522267,0.8484848484848485,0.7142857142857143
X,Spec19,0.06477732793522267,0.5757575757575758,0.38095238095238093
X,Spec20,0.06477732793522267,0.7878787878787878,0.4666666666666667
X,Spec21,0.06477732793522267,0.5757575757575758,0.38095238095238093
X,Spec22,0.06477732793522267,0.7878787878787878,0.4666666666666667
X,Spec23,0.06477732793522267,0.5454545454545454,0.4782608695652174
X,Spec24,0.06477732793522267,0.7575757575757576,0.6111111111111112
