_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.7272727272727273,0.4444444444444444
X,Spec2,0.06477732793522267,0.6060606060606061,0.14285714285714285
X,Spec3,0.06477732793522267,0.5151515151515151,0.21739130434782608
X,Spec4,0.06477732793522267,0.6363636363636364,0.2222222222222222
X,Spec5,0.06477732793522267,0.5757575757575758,0.14285714285714285
X,Spec6,0.14166666666666666,0.8648648648648649,0.3333333333333333
X,Spec7,0.06477732793522267,0.9696969696969697,0.6666666666666666
X,Spec8,0.06477732793522267,0.9696969696969697,0.6666666666666666
X,Spec9,0.14166666666666666,0.7837837837837838,0.42857142857142855
X,Spec10,0.06477732793522267,0.5757575757575758,0.47619047619047616
X,Spec11,0.06477732793522267,0.8484848484848485,0.6428571428571429
X,Spec12,0.14166666666666666,0.7837837837837838,0.5714285714285714
X,Spec13,0.06477732793522267,0.696969696969697,0.23529411764705882
X,Spec14,0.06477732793522267,0.6060606060606061,0.2857142857142857
X,Spec15,0.06477732793522267,0.8181818181818182,0.26666666666666666
X,Spec16,0.06477732793522267,0.6666666666666666,0.17647058823529413
