_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.8181818181818182,0.5333333333333333
X,Spec2,0.14166666666666666,1.0,0.5
X,Spec3,0.06477732793522267,0.7878787878787878,0.3333333333333333
X,Spec4,0.14166666666666666,0.8648648648648649,0.3333333333333333
X,Spec5,0.029880478087649404,0.696969696969697,0.64
X,Spec6,0.029880478087649404,0.5757575757575758,0.56
X,Spec7,0.029880478087649404,0.696969696969697,0.76
X,Spec8,0.06477732793522267,0.8181818181818182,0.5333333333333333
X,Spec9,0.06477732793522267,0.9393939393939394,0.8
X,Spec10,0.06477732793522267,0.9393939393939394,0.8
X,Spec11,0.06477732793522267,0.696969696969697,0.5294117647058824
X,Spec12,0.06477732793522267,0.5757575757575758,0.5714285714285714
X,Spec13,0.06477732793522267,0.8484848484848485,0.7142857142857143
X,Spec14,0.029880478087649404,0.5757575757575758,0.4
X,Spec15,0.06477732793522267,0.7878787878787878,0.4666666666666667
X,Spec16,0.029880478087649404,0.6060606060606061,0.36
X,Spec17,0.06477732793522267,0.7878787878787878,0.4666666666666667
X,Spec18,0.029880478087649404,0.5454545454545454,0.5
X,Spec19,0.06477732793522267,0.7575757575757576,0.6111111111111112
