_segment,_spec_id,econ,loc,glob
X,Spec1,0.14166666666666666,0.8918918918918919,0.75
X,Spec2,0.14166666666666666,0.7837837837837838,0.7142857142857143
X,Spec3,0.14166666666666666,,
X,Spec4,0.14166666666666666,0.8108108108108109,0.6666666666666666
X,Spec5,0.14166666666666666,0.8378378378378378,0.0
X,Spec6,0.14166666666666666,0.7297297297297297,0.18181818181818182
X,Spec7,0.14166666666666666,0.8918918918918919,0.5
X,Spec8,0.14166666666666666,0.7837837837837838,0.25
X,Spec9,0.14166666666666666,0.8918918918918919,0.75
X,Spec10,0.06477732793522267,0.9696969696969697,1.0
X,Spec11,0.06477732793522267,0.9696969696969697,1.0
X,Spec12,0.14166666666666666,0.8108108108108109,0.5
X,Spec13,0.06477732793522267,0.6060606060606061,0.5714285714285714
X,Spec14,0.06477732793522267,0.8787878787878788,1.0
X,Spec15,0.14166666666666666,0.8108108108108109,0.6666666666666666
X,Spec16,0.06477732793522267,0.7272727272727273,0.3333333333333333
X,Spec17,0.06477732793522267,0.6363636363636364,0.2777777777777778
X,Spec18,0.06477732793522267,0.8181818181818182,0.4
X,Spec19,0.06477732793522267,0.696969696969697,0.29411764705882354
