file_TGT,onset_TGT,offset_TGT,file_OTH,onset_OTH,offset_OTH,file_X,onset_X,offset_X
ewan.wav,155.642500,156.192500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,221.872500,222.392500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,224.332500,224.882500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,219.372500,219.922500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,216.932500,217.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,198.752500,199.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,201.242500,201.762500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,196.202500,196.722500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,193.882500,194.392500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,261.892500,262.472500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,264.312500,264.832500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,266.762500,267.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,259.642500,260.182500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,155.642500,156.192500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,155.642500,156.192500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,158.382500,158.942500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,155.642500,156.192500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,150.292500,150.882500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,150.292500,150.882500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,155.642500,156.192500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,158.382500,158.942500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,158.382500,158.942500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,244.402500,244.972500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,152.852500,153.442500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,152.852500,153.442500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,7.313590,7.932510
ewan.wav,152.852500,153.442500,ewan.wav,246.862500,247.372500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,241.752500,242.282500,amelia_consonants.wav,9.591780,10.170640
ewan.wav,152.852500,153.442500,ewan.wav,238.912500,239.482500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,158.382500,158.942500,ewan.wav,172.142500,172.712500,amelia_consonants.wav,2.541720,3.116380
ewan.wav,150.292500,150.882500,ewan.wav,172.142500,172.712500,amelia_consonants.wav,5.009970,5.586070
ewan.wav,150.292500,150.882500,ewan.wav,172.142500,172.712500,amelia_consonants.wav,7.313590,7.932510
